title	doi	pagerank
Early clinical characteristics of Covid-19: scoping review Authors	10.1101/2020.07.31.20165738	4.34E-05
Short-term analysis and long-term predictions for the COVID-19 epidemic in a seasonality regime: the Italian case	10.1101/2020.07.15.20154500	4.34E-05
The changes of the peripheral CD4+ lymphocytes and inflammatory cytokines in Patients with COVID-19	10.1371/journal.pone.0239532	4.34E-05
SARS-CoV-2 shedding and seroconversion among passengers quarantined after disembarking a cruise ship: a case series	10.1016/s1473-3099(20)30364-9	4.34E-05
The COVID-19 Pandemic and the Pathology of the Economic and Political Architecture in Cameroon	10.3390/healthcare8020176	4.34E-05
"Investigating the potential benefit that requiring travellers to self-isolate on arrival may have upon the reducing of case importations during international outbreaks of influenza, SARS, Ebola virus disease and COVID-19"	10.1101/2020.10.02.20205757	4.34E-05
COVID-19: A Concern for Cardiovascular Disease Patients	10.1007/s12012-020-09596-0	4.34E-05
Risk Assessment of Healthcare Workers at the Frontline against COVID-19	10.12669/pjms.36.covid19-s4.2790	4.34E-05
Region-specific air pollutants and meteorological parameters influence COVID-19: A study from mainland China	10.1016/j.ecoenv.2020.111035	4.34E-05
Fighting the War Against COVID-19 via Cell-Based Regenerative Medicine: Lessons Learned from 1918 Spanish Flu and Other Previous Pandemics	10.1007/s12015-020-10026-5	4.34E-05
Development and Evaluation of a Novel RT-PCR System for Reliable and Rapid SARS-CoV-2 Screening of Blood Donations Running Title: SARS-CoV-2 screening of blood donations	10.1111/trf.16049	4.34E-05
Is There a Link Between the Pathogenic Human Coronavirus Envelope Protein and Immunopathology? A Review of the Literature	10.3389/fmicb.2020.02086	4.34E-05
Letter to the Editor Practice of nitrous oxide inhalation sedation in dentistry during and after the COVID-19 pandemic	10.17245/jdapm.2020.20.4.261	4.34E-05
Underestimation of COVID-19 cases in Japan: an analysis of RT-PCR testing for COVID-19 among 47 prefectures in Japan	10.1093/qjmed/hcaa209	4.34E-05
Natural products as home-based prophylactic and symptom management agents in the setting of COVID-19	10.1002/ptr.6794	4.34E-05
Association between incubation period and clinical characteristics of patients with COVID-19	10.1177/0300060520956834	4.34E-05
"Clinical evolution, management and outcomes of patients with COVID-19 admitted at Tygerberg Hospital, Cape Town, South Africa: a research protocol"	10.1136/bmjopen-2020-039455	4.34E-05
The Potential Use of Mesenchymal Stem Cells and Their Derived Exosomes as Immunomodulatory Agents for COVID-19 Patients	10.1155/2020/8835986	4.34E-05
COVID-19 seeding time and doubling time model: an early epidemic risk assessment tool	10.1186/s40249-020-00685-4	4.34E-05
The impact of the COVID-19 pandemic on patients awaiting spinal cord stimulation surgery in the United Kingdom: a multi- centre patient survey Article	10.1177/2049463720948092	4.34E-05
Untuned antiviral immunity in COVID-19 revealed by temporal type I/III 1 interferon patterns and flu comparison 2 3 4 Ioanna-Evdokia	10.1101/2020.08.21.20179291	4.34E-05
TITLE The impact of the undetected COVID-19 cases on its transmission dynamics	10.1101/2020.05.30.20117838	4.34E-05
Coagulopathy in COVID-19: Connecting the Dots Together	10.1055/s-0040-1712739	4.34E-05
"Ambient air pollution, meteorology, and COVID-19 infection in Korea"	10.1002/jmv.26325	4.34E-05
COVID-19: studying the global pandemic - foreword	10.2217/fvl-2020-0211	4.34E-05
Managing the COVID-19 Pandemic: Research Strategies Based on the Evolutionary and Molecular Characteristics of Coronaviruses	10.1007/s42399-020-00457-z	4.34E-05
Inflammatory and Coagulative Considerations for the Management of Orthopaedic Trauma Patients With COVID-19: A Review of the Current Evidence and Our Surgical Experience	10.1097/bot.0000000000001842	4.34E-05
"Acute inflammation and pathogenesis of SARS-CoV-2 infection: Cannabidiol as a potential anti- inflammatory treatment? In murine models of lung injury, CBD reduced lipopolysaccharide"	10.1016/j.cytogfr.2020.05.008	4.34E-05
Climate effect on COVID-19 spread rate: an online surveillance tool	10.1101/2020.03.26.20044727	4.34E-05
Impact of media reports on the early spread of COVID-19 epidemic	10.1016/j.jtbi.2020.110385	4.34E-05
Rehabilitation and Technology Impact of the COVID-19 pandemic on sports and exercise	10.1016/j.asmart.2020.07.006	4.34E-05
"Living in a Multi-Risk Chaotic Condition: Pandemic, Natural Hazards and Complex Emergencies"	10.3390/ijerph17165635	4.34E-05
Biosafety for Dental Patients During Dentistry Care After COVID-19: A Review of the Literature	10.1017/dmp.2020.252	4.34E-05
"Maternal and infant outcomes of full-term pregnancy combined with COVID-2019 in Wuhan, China: retrospective case series"	10.1007/s00404-020-05573-8	4.34E-05
Is targeting Akt a viable option to treat advanced-stage COVID-19 patients?	10.1152/ajplung.00124.2020	4.34E-05
"Review Article Cytokine Storm in COVID-19 Patients, Its Impact on Organs and Potential Treatment by QTY Code-Designed Detergent-Free Chemokine Receptors"	10.1155/2020/8198963	4.34E-05
Thirty-Day Mortality Rate of Patients With Hip Fractures During the COVID-19 Pandemic: A Single Centre Prospective Study in the United Kingdom	10.1097/bot.0000000000001889	4.34E-05
Prediction of the Epidemic of COVID-19 Based on Quarantined Surveillance in China	10.1101/2020.02.27.20027169	4.34E-05
High Resolution CT Imaging Dynamic Follow-Up Study of Novel Coronavirus Pneumonia	10.3389/fmed.2020.00168	4.34E-05
Title: What is the best treatment option for head and neck cancers in COVID-19 pandemic? A rapid review Authors	10.1016/j.amjoto.2020.102738	4.34E-05
Optimal upper respiratory tract sampling time for novel coronavirus pneumonia suspects	10.1101/2020.05.06.20069302	4.34E-05
Review Incubation Period of Shiga Toxin-Producing Escherichia coli	10.1093/epirev/mxz001	4.34E-05
Sunlight ultraviolet radiation dose is negatively correlated with the percent positive of SARS-CoV-2 and four others common human coronaviruses in the U.S	10.1016/j.scitotenv.2020.141816	4.34E-05
No transmission of SARS-CoV-2 in a patient undergoing allogeneic Hematopoietic Cell Transplantation from a matched-related donor with unknown COVID-19	10.1016/j.transci.2020.102921	4.34E-05
The Impact of COVID-19 Global Pandemic on Morbidity and Mortality of Liver Transplant Recipients Children and Adults: A Systematic Review of Case Series	10.14740/jocmr4223	4.34E-05
SARS-CoV-2 Viral and Serological Testing When College Campuses Reopen: Some Practical Considerations	10.1017/dmp.2020.266	4.34E-05
Projections for novel coronavirus (COVID-19) and evaluation of epidemic response strategies for India Mathematical modelling Pandemic	10.1016/j.mjafi.2020.05.001	4.34E-05
The effectiveness of non-pharmaceutical interventions in containing epidemics: a rapid review of the literature and quantitative assessment	10.1101/2020.04.06.20054197	4.34E-05
Re: ''Recovery of Elective Facial Plastic Surgery in the Post-Coronavirus Disease 2019 Era: Recommendations from the European Academy of Facial Plastic Surgery Task Force'' by Unadkat et al	10.1089/fpsam.2020.0276	4.34E-05
A case of COVID-19 with an ultralong incubation period	10.1017/ice.2020.221	4.34E-05
Accepted Article A Simple Method for Detection of a Novel Coronavirus (SARS- CoV-2) using One-step RT-PCR followed by Restriction Fragment Length Polymorphism	10.1002/jmv.26171	4.34E-05
Alternative Approaches for Modelling COVID-19: High-Accuracy Low-Data Predictions	10.1101/2020.07.22.20159731	4.34E-05
Biosurfactants: A Covid-19 Perspective	10.3389/fmicb.2020.01341	4.34E-05
"On the heterogeneity of infections, containment measures and the preliminary forecast of COVID-19 epidemic"	10.1101/2020.05.12.20096792	4.34E-05
Single Parameter Estimation Approach for Robust Estimation of SIR Model With Limited and Noisy Data: The Case for COVID-19	10.1017/dmp.2020.220	4.34E-05
"Study of the structural, chemical descriptors and optoelectronic properties of the drugs Hydroxychloroquine and Azithromycin"	10.1016/j.heliyon.2020.e04647	4.34E-05
Novel coronavirus SARS-CoV-2 (Covid-19) dynamics inside the human body	10.1002/rmv.2140	4.34E-05
Modelling COVID-19 contagion: Risk assessment and targeted mitigation policies	10.1101/2020.08.26.20182477	4.34E-05
Application of a quantitative entry assessment model to compare the relative risk of incursion of zoonotic bat-borne viruses into European Union Member States	10.1016/j.mran.2017.09.002	4.34E-05
Surgical Consent during COVID Pandemic: COVID Times-Surgical Consent Checklist	10.1007/s12262-020-02544-w	4.34E-05
When will the Covid-19 epidemic fade out?	10.1101/2020.03.27.20045138	4.34E-05
"Estimating the incubation period of hand, foot and mouth disease for children in different age groups OPEN"	10.1038/s41598-017-16705-7	4.34E-05
Relationship of George Floyd protests to increases in COVID-19 cases using event study methodology	10.1093/pubmed/fdaa127	4.34E-05
COVID-19: Lessons for the climate change emergency	10.1016/j.scitotenv.2020.140563	4.34E-05
Incidence and Persistence of Viral Shedding in COVID-19 Post-acute Patients With Negativized Pharyngeal Swab: A Systematic Review	10.3389/fmed.2020.00562	4.34E-05
Survival strategy of urology department during the COVID-19 era	10.1007/s11255-020-02515-w	4.34E-05
Time to negative PCR from symptom onset in COVID-19 patients on Hydroxychloroquine and Azithromycin -A real-world experience	10.1101/2020.08.05.20151027	4.34E-05
Journal Pre-proof Applicability of time fractional derivative models for simulating the dynamics and mitigation scenarios of COVID-19	10.1016/j.chaos.2020.109959	4.34E-05
How to Early Identify and Prevent the SARS-CoV-2 Infection in Children for Families?	10.3389/fped.2020.00542	4.34E-05
"Epidemiological, clinical, and virologic features of two family clusters of avian influenza A (H7N9) virus infections in Southeast China"	10.1038/s41598-017-01761-w	4.34E-05
Effects of control measures on the dynamics of COVID-19 and double-peak behavior in Spain	10.1007/s11071-020-05901-2	4.34E-05
Estimation of infection density and epidemic size of COVID-19 using the back-calculation algorithm	10.1007/s13755-020-00122-8	4.34E-05
Severe coronavirus infection in pregnancy: challenging cases report	10.1590/s1678-9946202062049	4.34E-05
MINI-REVIEW Severe acute respiratory syndrome coronavirus-2 and the deduction effect of angiotensin-converting enzyme 2 in pregnancy	10.1097/jcma.0000000000000362	4.34E-05
IntroductIon Gender Differences in Emerging Infectious Diseases	10.1016/b978-0-12-374271-1.00045-9	4.34E-05
The management of surgical patients during the coronavirus dieases 2019 (COVID-19) pandemic	10.1016/j.surg.2020.04.036	4.34E-05
The SARS-CoV-2 pandemic course in Saudi Arabia: A dynamic epidemiological model	10.1101/2020.06.01.20119800	4.34E-05
"Containment of a healthcare-associated COVID-19 outbreak in a university hospital in Seoul, Korea: A single-center experience"	10.1371/journal.pone.0237692	4.34E-05
COVID-19 outbreak and surgical practice: The rationale for suspending non-urgent surgeries and role of testing modalities Conflict-of-interest statement	10.4240/wjgs.v12.i6.259	4.34E-05
COVID-19 Lockdowns: Impact on Facility-Based HIV Testing and the Case for the Scaling Up of Home-Based Testing Services in Sub-Saharan Africa The Covid-19 Pandemic and Lockdowns	10.1007/s10461-020-02939-6	4.34E-05
Title Snapshot PCR Surveillance for SARS-CoV-2 in Hospital Staff in England	10.1101/2020.06.14.20128876	4.34E-05
EXTENDING THE SUSCEPTIBLE-EXPOSED-INFECTED-REMOVED (SEIR) MODEL TO HANDLE THE HIGH faLSE nEGATIVE RATE AND syMPTOM-BASED ADMINISTRATION OF COVID-19 DIAGNOSTIC TESTS: SEIR-fansy A PREPRINT	10.1101/2020.09.24.20200238	4.34E-05
Effect of the early use of antivirals on the COVID-19 pandemic. A computational network modeling approach	10.1016/j.chaos.2020.110168	4.34E-05
"The impact of mobility restriction measures on the reproduction index of Covid-19 in the city of Queretaro, Mexico"	10.1101/2020.09.06.20189373	4.34E-05
Antibody seroconversion in asymptomatic and symptomatic patients infected with severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2)	10.1002/cti2.1182	4.34E-05
Title: Lessons learned in Nutrition Therapy in patients with severe COVID-19 Conflicts of Interest	10.1002/jpen.2005	4.34E-05
Food Safety During and After the Era of COVID-19 Pandemic	10.3389/fmicb.2020.01854	4.34E-05
Article 284 Z (2020) Epidemiological and Clinical Characteristics of Patients With Coronavirus Disease-2019 in Shiyan City	10.3389/fcimb.2020.00284	4.34E-05
"Journal Pre-proof Novel SARS-CoV-2/COVID-19: Origin, pathogenesis, genes and genetic variations, immune responses and phylogenetic analysis"	10.1016/j.genrep.2020.100752	4.34E-05
Incubation period of COVID-19: a rapid systematic review and meta-analysis of observational research	10.1136/bmjopen-2020-039652	4.34E-05
Discrimination of False Negative Results in RT-PCR Detection of SARS- CoV-2 RNAs in Clinical Specimens by Using an Internal Reference	10.1007/s12250-020-00273-8	4.34E-05
Fever of Unknown Origin Due to Zoonoses	10.1016/j.idc.2007.08.009	4.34E-05
Evaluating the effect of city lock-down on controlling COVID-19 propagation through deep learning and network science models	10.1016/j.cities.2020.102869	4.34E-05
The impact of COVID-19 pandemic on cardiac surgery in Israel	10.1186/s13019-020-01342-5	4.34E-05
COVID-19 pandemic's impact on eating habits in Saudi Arabia	10.4081/jphr.2020.1868	4.34E-05
An emergency responding mechanism for cruise epidemic prevention-taking COVID-19 as an example	10.1016/j.marpol.2020.104093	4.34E-05
nan	10.1016/j.jinf.2020.03.034	4.34E-05
Early View Editorial The value of serology testing to manage SARS- CoV-2 infections	10.1183/13993003.02411-2020	4.34E-05
The effectiveness of interventions to reduce COVID-19 transmission in a large urban jail	10.1101/2020.06.16.20133280	4.34E-05
Clinical Medicine Racial Disparities-Associated COVID-19 Mortality among Minority Populations in the US	10.3390/jcm9082442	4.34E-05
Diagnostic tests for Crimean-Congo haemorrhagic fever: a widespread tickborne disease Analysis	10.1136/bmjgh-2018-001114	4.34E-05
